Media path: 'srt://:1234?latency=170' --> 'udp://224.0.0.1:2255'
Accepted SRT source connection
Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
342732,409183999,8192,8192,0,80.646,4880,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7310608,0,0,39.6913,170,0,0,0,0
344611,409183999,8192,8192,0,80.666,4222.22,1000,0,0,0,0,0,0,0,12,4584,0,0,0,0,6230856,0,0,26.5371,170,0,0,0,0
346860,409183999,8192,8192,0,80.001,4397.52,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7342308,0,0,26.1168,170,0,0,0,0
349367,409183999,8192,8192,0,85.467,4500,1000,0,0,0,0,0,0,0,12,4681,2,0,1,1,6365784,2522,0,20.3145,170,0,0,0,0
351490,409183999,8192,8192,0,79.905,3715.74,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6949876,0,0,26.1856,170,0,0,0,0
352955,409183999,8192,8192,0,81.553,4230.78,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7015532,0,0,38.3121,170,0,0,0,0
354722,409183999,8192,8192,0,82.394,4800,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428012,0,0,29.0973,170,0,0,0,0
356363,409183999,8192,8192,0,81.396,4023.13,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688004,0,0,32.6101,170,0,0,0,0
358737,409183999,8192,8192,0,82.136,3087.38,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6788368,0,0,22.8743,170,0,0,0,0
360686,409183999,8192,8192,0,86.808,4161.85,1000,0,0,0,0,0,0,0,12,5073,9,0,18,9,6897212,11349,0,28.3067,170,0,0,0,0
362329,409183999,8192,8192,0,84.226,4912.75,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722148,0,0,32.744,170,0,0,0,0
364411,409183999,8192,8192,0,82.859,4400,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7080812,0,0,27.2012,170,0,0,0,0
366012,409183999,8192,8192,0,80.294,3526.07,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6656492,0,0,33.2642,170,0,0,0,0
368196,409183999,8192,8192,0,92.513,4322.99,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6458960,0,0,23.6581,170,0,0,0,0
371521,409183999,8192,8192,0,84.368,4647.89,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7015908,0,0,16.8797,170,0,0,0,0
373705,409183999,8192,8192,0,92.506,4851.07,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6559512,0,0,24.0268,170,0,0,0,0
376060,409183999,8192,8192,0,80.346,5047.62,1000,0,0,0,0,0,0,0,12,5308,0,0,0,0,7217376,0,0,24.5261,170,0,0,0,0
377699,409183999,8192,8192,0,81.316,5217.4,1000,0,0,0,0,0,0,0,12,4948,32,0,64,32,6728152,40352,0,32.8397,170,0,0,0,0
380865,409183999,8192,8192,0,82.712,3241.72,1000,0,0,0,0,0,0,0,12,5154,42,0,42,42,7008124,52962,0,17.7093,170,0,0,0,0
382699,409183999,8192,8192,0,80.734,4097.57,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6785736,0,0,29.5929,170,0,0,0,0
384514,409183999,8192,8192,0,81.05,4717.25,1000,0,0,0,0,0,0,0,12,5089,1,0,1,1,6919536,1261,0,30.5049,170,0,0,0,0
386506,409183999,8192,8192,0,81.58,4161.85,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6592340,0,0,26.472,170,0,0,0,0
388393,409183999,8192,8192,0,83.76,4952.39,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689508,0,0,28.3529,170,0,0,0,0
390475,409183999,8192,8192,0,81.91,4356.7,1000,0,0,0,0,0,0,0,12,5106,18,0,36,18,6943032,22698,0,26.6822,170,0,0,0,0
392579,409183999,8192,8192,0,80.944,4397.52,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885536,0,0,26.1823,170,0,0,0,0
394649,409183999,8192,8192,0,79.79,3687.5,1000,0,0,0,0,0,0,0,12,5122,0,0,0,0,6965732,0,0,26.9139,170,0,0,0,0
396163,409183999,8192,8192,0,80.369,4699.31,1000,0,0,0,0,0,0,0,12,5198,0,0,0,0,7067776,0,0,37.3493,170,0,0,0,0
397913,409183999,8192,8192,0,83.746,4335.49,1000,0,0,0,0,0,0,0,12,4603,43,0,86,43,6258764,54223,0,28.6155,170,0,0,0,0
400081,409183999,8192,8192,0,89.33,3288.47,1000,0,0,0,0,0,0,0,12,5061,45,0,90,45,6882020,56745,0,25.401,170,0,0,0,0
401979,409183999,8192,8192,0,80.636,4909.09,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7080060,0,0,29.8327,170,0,0,0,0
404333,409183999,8192,8192,0,82.928,4145.46,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6458396,0,0,21.9548,170,0,0,0,0
406285,409183999,8192,8192,0,85.206,4645.16,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6720832,0,0,27.544,170,0,0,0,0
408123,409183999,8192,8192,0,83.852,5228.58,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6690448,0,0,29.1075,170,0,0,0,0
411535,409183999,8192,8192,0,81.481,4720.01,1000,0,0,0,0,0,0,0,12,5568,0,0,0,0,7567780,0,0,17.7444,170,0,0,0,0
412928,409183999,8192,8192,0,84.156,4653.07,1000,0,0,0,0,0,0,0,12,4490,2,0,4,2,6105460,2522,0,35.0705,170,0,0,0,0
415194,409183999,8192,8192,0,82.712,3182.62,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7049112,0,0,24.8826,170,0,0,0,0
416763,409183999,8192,8192,0,80.59,4421.06,1000,0,0,0,0,0,0,0,12,5145,33,0,66,33,6996448,41613,0,35.6854,170,0,0,0,0
418783,409183999,8192,8192,0,81.472,4699.31,1000,0,0,0,0,0,0,0,12,4883,11,0,22,11,6638248,13871,0,26.2862,170,0,0,0,0
421200,409183999,8192,8192,0,83.67,4688.75,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6851580,0,0,22.6827,170,0,0,0,0
422824,409183999,8192,8192,0,80.941,3027.53,1000,0,0,0,0,0,0,0,12,4974,6,0,12,6,6763888,7566,0,33.3128,170,0,0,0,0
424930,409183999,8192,8192,0,89.132,4210.54,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6394808,0,0,24.2942,170,0,0,0,0
426784,409183999,8192,8192,0,80.368,4164.71,1000,0,0,0,0,0,0,0,12,5352,0,0,0,0,7276464,0,0,31.3962,170,0,0,0,0
429002,409183999,8192,8192,0,81.96,4977.78,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6490848,0,0,23.4116,170,0,0,0,0
431769,409183999,8192,8192,0,87.747,4923.08,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114392,0,0,20.5677,170,0,0,0,0
433783,409183999,8192,8192,0,83.071,4931.51,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951380,0,0,27.6173,170,0,0,0,0
435398,409183999,8192,8192,0,80.703,3606.23,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6850452,0,0,33.9264,170,0,0,0,0
437466,409183999,8192,8192,0,83.222,2555.14,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688756,0,0,25.8799,170,0,0,0,0
440218,409183999,8192,8192,0,81.498,4116.29,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429328,0,0,18.69,170,0,0,0,0
442223,409183999,8192,8192,0,84.09,4936.18,1000,0,0,0,0,0,0,0,12,5369,0,0,0,0,7296576,0,0,29.115,170,0,0,0,0
444279,409183999,8192,8192,0,83.078,4342.12,1000,0,0,0,0,0,0,0,12,4663,2,0,0,0,6341116,2522,0,24.6635,170,0,0,0,0
446113,409183999,8192,8192,0,86.382,3043.07,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884032,0,0,30.0307,170,0,0,0,0
447767,409183999,8192,8192,0,80.762,4222.22,1000,0,0,0,0,0,0,0,12,5172,109,0,215,108,7031664,137449,0,34.0187,170,0,0,0,0
450449,409183999,8192,8192,0,83.557,4684.93,1000,0,0,0,0,0,0,0,12,5028,12,0,24,12,6835072,15132,0,20.3886,170,0,0,0,0
453016,409183999,8192,8192,0,86.349,5323.32,1000,0,0,0,0,0,0,0,12,4983,135,0,270,135,6773684,170235,0,21.1112,170,0,0,0,0
455272,409183999,8192,8192,0,80.784,3842.7,1000,0,0,0,0,0,0,0,12,5341,13,0,26,13,7261316,16393,0,25.7481,170,0,0,0,0
457008,409183999,8192,8192,0,82.265,4463.42,1000,0,0,0,0,0,0,0,12,5022,6,0,12,6,6826536,7566,0,31.4617,170,0,0,0,0
458959,409183999,8192,8192,0,81.999,4370.87,1000,0,0,0,0,0,0,0,12,4510,91,0,185,94,6130968,114751,0,25.1301,170,0,0,0,0
461141,409183999,8192,8192,0,80.738,4531.48,1000,0,0,0,0,0,0,0,12,5448,0,0,0,0,7407400,0,0,27.1665,170,0,0,0,0
463104,409183999,8192,8192,0,81.793,5250,1000,0,0,0,0,0,0,0,12,4970,118,0,0,0,6757132,148798,0,27.5328,170,0,0,0,0
465199,409183999,8192,8192,0,80.143,4022.74,1000,0,0,0,0,0,0,0,12,4750,0,0,118,0,6459812,0,0,24.6716,170,0,0,0,0
467219,409183999,8192,8192,0,79.398,4196.33,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7113076,0,0,28.1694,170,0,0,0,0
469634,409183999,8192,8192,0,79.655,4186.06,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7082128,0,0,23.4591,170,0,0,0,0
471565,409183999,8192,8192,0,80.327,4867.14,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7307412,0,0,30.2804,170,0,0,0,0
473377,409183999,8192,8192,0,82.617,4070.18,1000,0,0,0,0,0,0,0,12,4320,0,0,0,0,5872568,0,0,25.9248,170,0,0,0,0
475202,409183999,8192,8192,0,80.661,4094.12,1000,0,0,0,0,0,0,0,12,5317,1,0,1,1,7229052,1261,0,31.683,170,0,0,0,0
477260,409183999,8192,8192,0,79.668,3638.3,1000,0,0,0,0,0,0,0,12,5197,49,0,98,49,7065852,61789,0,27.4706,170,0,0,0,0
479716,409183999,8192,8192,0,84.309,3673.48,1000,0,0,0,0,0,0,0,12,4635,3,0,6,3,6302848,3783,0,20.5245,170,0,0,0,0
481271,409183999,8192,8192,0,80.171,4455.1,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6784984,0,0,34.9206,170,0,0,0,0
483987,409183999,8192,8192,0,84.538,2725.1,1000,0,0,0,0,0,0,0,12,5024,16,0,48,16,6831136,20176,0,20.1203,170,0,0,0,0
485437,409183999,8192,8192,0,80.608,3562.5,1000,0,0,0,0,0,0,0,12,5344,40,0,80,40,7262952,50440,0,40.065,170,0,0,0,0
487020,409183999,8192,8192,0,80.965,5007.2,1000,0,0,0,0,0,0,0,12,4933,61,0,122,61,6707376,76921,0,33.9014,170,0,0,0,0
489845,409183999,8192,8192,0,83.918,5233.09,1000,0,0,0,0,0,0,0,12,4711,7,0,7,7,6406772,8827,0,18.1435,170,0,0,0,0
492426,409183999,8192,8192,0,96.054,3913.04,1000,0,0,0,0,0,0,0,12,4729,73,0,146,73,6428620,92053,0,19.925,170,0,0,0,0
497349,409183999,8192,8192,0,81.278,4392.17,1000,0,0,0,0,0,0,0,12,5520,0,0,0,0,7506448,0,0,12.1988,170,0,0,0,0
499364,409183999,8192,8192,0,82.41,4189.36,1000,0,0,0,0,0,0,0,12,5072,76,0,228,152,6896228,95836,0,27.3757,170,0,0,0,0
501367,409183999,8192,8192,0,80.065,4800,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6916296,0,0,27.625,170,0,0,0,0
503285,409183999,8192,8192,0,92.248,3522.4,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6462344,0,0,26.9583,170,0,0,0,0
505666,409183999,8192,8192,0,80.311,3454.55,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6982328,0,0,23.4552,170,0,0,0,0
508702,409183999,8192,8192,0,87.439,4783.22,1000,0,0,0,0,0,0,0,12,4680,0,0,0,0,6364612,0,0,16.7736,170,0,0,0,0
511349,409183999,8192,8192,0,80.602,5312.99,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7147972,0,0,21.6006,170,0,0,0,0
513551,409183999,8192,8192,0,86.21,4409.64,1000,0,0,0,0,0,0,0,12,4909,61,0,122,61,6673796,76921,0,24.2505,170,0,0,0,0
515644,409183999,8192,8192,0,80.043,4985.92,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7307788,0,0,27.9274,170,0,0,0,0
517373,409183999,8192,8192,0,82.782,4303.45,1000,0,0,0,0,0,0,0,12,4869,21,0,42,21,6620336,26481,0,30.6278,170,0,0,0,0
519817,409183999,8192,8192,0,81.467,2814.82,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722712,0,0,22.0117,170,0,0,0,0
521548,409183999,8192,8192,0,79.712,4269.95,1000,0,0,0,0,0,0,0,12,5285,9,0,14,7,7185532,11349,0,33.2081,170,0,0,0,0
523085,409183999,8192,8192,0,81.131,4000.01,1000,0,0,0,0,0,0,0,12,4780,0,0,4,2,6495912,0,0,33.7938,170,0,0,0,0
525472,409183999,8192,8192,0,79.915,4230.78,1000,0,0,0,0,0,0,0,12,5448,0,0,0,0,7407024,0,0,24.8244,170,0,0,0,0
526981,409183999,8192,8192,0,82.557,3395.12,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6329904,0,0,33.575,170,0,0,0,0
529116,409183999,8192,8192,0,80.814,4567.75,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591776,0,0,24.691,170,0,0,0,0
531040,409183999,8192,8192,0,84.973,2950.01,1000,0,0,0,0,0,0,0,12,4921,1,0,2,1,6690304,1261,0,27.8217,170,0,0,0,0
533081,409183999,8192,8192,0,79.461,4528.31,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7014216,0,0,27.5028,170,0,0,0,0
535396,409183999,8192,8192,0,82.912,3850.27,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6331596,0,0,21.879,170,0,0,0,0
536944,409183999,8192,8192,0,80.347,4852.94,1000,0,0,0,0,0,0,0,12,5980,0,0,0,0,8129040,0,0,42.0024,170,0,0,0,0
538780,409183999,8192,8192,0,84.045,4131.16,1000,0,0,0,0,0,0,0,12,4268,0,0,0,0,5800908,0,0,25.2736,170,0,0,0,0
540344,409183999,8192,8192,0,81.256,5088,1000,0,0,0,0,0,0,0,12,5073,9,0,18,9,6896272,11349,0,35.2792,170,0,0,0,0
542071,409183999,8192,8192,0,81.593,4089.4,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7079120,0,0,32.7975,170,0,0,0,0
543930,409183999,8192,8192,0,80.739,3039.31,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657432,0,0,28.639,170,0,0,0,0
545917,409183999,8192,8192,0,85.169,3804.89,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6690448,0,0,26.9487,170,0,0,0,0
548308,409183999,8192,8192,0,81.916,4137.94,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657432,0,0,22.2685,170,0,0,0,0
550487,409183999,8192,8192,0,88.536,3977.53,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6589708,0,0,24.1934,170,0,0,0,0
552952,409183999,8192,8192,0,80.825,4518.53,1000,0,0,0,0,0,0,0,12,5319,0,0,0,0,7232148,0,0,23.4732,170,0,0,0,0
555146,409183999,8192,8192,0,90.707,3570.73,1000,0,0,0,0,0,0,0,12,4617,0,0,0,0,6276676,0,0,22.8888,170,0,0,0,0
557063,409183999,8192,8192,0,82.204,4575,1000,0,0,0,0,0,0,0,12,5568,0,0,0,0,7566652,0,0,31.577,170,0,0,0,0
559615,409183999,8192,8192,0,79.849,4068.97,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6592716,0,0,20.6685,170,0,0,0,0
561418,409183999,8192,8192,0,80.431,4528.31,1000,0,0,0,0,0,0,0,12,5168,18,0,36,18,7026224,22698,0,31.1776,170,0,0,0,0
563297,409183999,8192,8192,0,84.732,4097.57,1000,0,0,0,0,0,0,0,12,4666,0,0,0,0,6343128,0,0,26.9938,170,0,0,0,0
565775,409183999,8192,8192,0,90.84,4118.35,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6525932,0,0,21.0753,170,0,0,0,0
568285,409183999,8192,8192,0,85.01,4050,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6949876,0,0,22.1457,170,0,0,0,0
570833,409183999,8192,8192,0,80.961,5154.94,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7341932,0,0,23.0532,170,0,0,0,0
572602,409183999,8192,8192,0,81.524,5083.34,1000,0,0,0,0,0,0,0,12,5140,20,0,0,0,6988896,25220,0,31.613,170,0,0,0,0
574323,409183999,8192,8192,0,80.711,4717.25,1000,0,0,0,0,0,0,0,12,4764,0,20,60,60,6477348,0,25220,30.0959,170,0,0,0,0
576910,409183999,8192,8192,0,82.554,4965.53,1000,0,0,0,0,0,0,0,12,4779,0,0,0,0,6496244,0,0,20.0954,170,0,0,0,0
579888,409183999,8192,8192,0,86.876,3801.98,1000,0,0,0,0,0,0,0,12,4989,0,0,0,0,6783724,0,0,18.221,170,0,0,0,0
582369,409183999,8192,8192,0,82.924,3555.56,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7145528,0,0,23.0371,170,0,0,0,0
584717,409183999,8192,8192,0,83.218,3687.82,1000,0,0,0,0,0,0,0,12,4827,27,0,54,27,6561712,34047,0,22.3604,170,0,0,0,0
587109,409183999,8192,8192,0,82.044,4768.21,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6981952,0,0,23.3558,170,0,0,0,0
589307,409183999,8192,8192,0,84.173,4901.41,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6819692,0,0,24.811,170,0,0,0,0
591248,409183999,8192,8192,0,79.549,4044.95,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6816308,0,0,28.0955,170,0,0,0,0
593245,409183999,8192,8192,0,85.294,5007.2,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6461968,0,0,25.8959,170,0,0,0,0
595054,409183999,8192,8192,0,83.602,4210.54,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6853272,0,0,30.3062,170,0,0,0,0
597081,409183999,8192,8192,0,82.938,4627.45,1000,0,0,0,0,0,0,0,12,5304,10,0,10,0,7211748,12610,0,28.4547,170,0,0,0,0
599727,409183999,8192,8192,0,80.791,4087.92,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081376,0,0,21.4163,170,0,0,0,0
601362,409183999,8192,8192,0,80.164,4720.01,1000,0,0,0,0,0,0,0,12,4899,0,0,0,0,6660384,0,0,32.5735,170,0,0,0,0
602685,409183999,8192,8192,0,80.369,5156.26,1000,0,0,0,0,0,0,0,12,4749,0,0,0,0,6456384,0,0,39.0408,170,0,0,0,0
605355,409183999,8192,8192,0,87.314,4248.46,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6658184,0,0,19.953,170,0,0,0,0
607359,409183999,8192,8192,0,81.676,4218.19,1000,0,0,0,0,0,0,0,12,5148,0,0,0,0,7000716,0,0,27.9394,170,0,0,0,0
609738,409183999,8192,8192,0,82.536,4783.79,1000,0,0,0,0,0,0,0,12,4860,0,0,0,0,6608284,0,0,22.2224,170,0,0,0,0
612460,409183999,8192,8192,0,84.702,4653.07,1000,0,0,0,0,0,0,0,12,5093,5,0,10,5,6925164,6305,0,20.3526,170,0,0,0,0
614512,409183999,8192,8192,0,84.302,3952.94,1000,0,0,0,0,0,0,0,12,4948,0,0,0,0,6725896,0,0,26.2281,170,0,0,0,0
616851,409183999,8192,8192,0,80.383,2961.71,1000,0,0,0,0,0,0,0,12,5059,47,0,93,47,6879676,59267,0,23.527,170,0,0,0,0
619675,409183999,8192,8192,0,82.03,5268.3,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6984208,0,0,19.7844,170,0,0,0,0
621872,409183999,8192,8192,0,82.605,4320,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591588,0,0,24.0034,170,0,0,0,0
623783,409183999,8192,8192,0,79.755,3789.48,1000,0,0,0,0,0,0,0,12,5254,0,0,0,0,7145440,0,0,29.9241,170,0,0,0,0
625608,409183999,8192,8192,0,81.655,2762.27,1000,0,0,0,0,0,0,0,12,4682,0,0,0,0,6366392,0,0,27.8995,170,0,0,0,0
627997,409183999,8192,8192,0,89.987,4301.89,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591588,0,0,22.0702,170,0,0,0,0
630834,409183999,8192,8192,0,81.82,4628.58,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7211184,0,0,20.3376,170,0,0,0,0
633013,409183999,8192,8192,0,87.892,3726.32,1000,0,0,0,0,0,0,0,12,4795,19,0,38,19,6517440,23959,0,23.923,170,0,0,0,0
635109,409183999,8192,8192,0,81.806,4720.01,1000,0,0,0,0,0,0,0,12,5409,0,0,0,0,7352292,0,0,28.0723,170,0,0,0,0
637857,409183999,8192,8192,0,97.269,4657.9,1000,0,0,0,0,0,0,0,12,4431,0,0,0,0,6024468,0,0,17.5359,170,0,0,0,0
641032,409183999,8192,8192,0,81.861,4867.14,1000,0,0,0,0,0,0,0,12,5257,1,0,2,1,7147264,1261,0,18.0085,170,0,0,0,0
642535,409183999,8192,8192,0,80.166,4357.15,1000,0,0,0,0,0,0,0,12,5232,36,0,36,0,7114392,45396,0,37.8758,170,0,0,0,0
645336,409183999,8192,8192,0,83.207,2530.62,1000,0,0,0,0,0,0,0,12,4908,0,0,36,36,6673752,0,0,19.057,170,0,0,0,0
647173,409183999,8192,8192,0,82.592,4000.01,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6560076,0,0,28.5825,170,0,0,0,0
649642,409183999,8192,8192,0,81.795,3050.86,1000,0,0,0,0,0,0,0,12,5258,2,0,4,2,7147684,2522,0,23.1581,170,0,0,0,0
652104,409183999,8192,8192,0,83.553,5142.86,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6592528,0,0,21.4163,170,0,0,0,0
654034,409183999,8192,8192,0,80.316,3652.18,1000,0,0,0,0,0,0,0,12,5188,0,0,0,0,7053612,0,0,29.2411,170,0,0,0,0
655651,409183999,8192,8192,0,79.752,4090.92,1000,0,0,0,0,0,0,0,12,4916,0,0,0,0,6683128,0,0,33.0698,170,0,0,0,0
658112,409183999,8192,8192,0,85.462,5000,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6526308,0,0,21.2148,170,0,0,0,0
660435,409183999,8192,8192,0,84.362,4656.72,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6981576,0,0,24.0441,170,0,0,0,0
662053,409183999,8192,8192,0,86.674,4370.38,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6328964,0,0,31.2889,170,0,0,0,0
664797,409183999,8192,8192,0,82.035,4433.12,1000,0,0,0,0,0,0,0,12,5424,0,0,0,0,7374196,0,0,21.4987,170,0,0,0,0
667066,409183999,8192,8192,0,80.093,4705.88,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7111948,0,0,25.0768,170,0,0,0,0
669666,409183999,8192,8192,0,81.968,2829.28,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6430080,0,0,19.7821,170,0,0,0,0
671674,409183999,8192,8192,0,83.672,4412.9,1000,0,0,0,0,0,0,0,12,4835,13,0,26,13,6571840,16393,0,26.1833,170,0,0,0,0
673957,409183999,8192,8192,0,82.556,4977.78,1000,0,0,0,0,0,0,0,12,5138,0,0,0,0,6985612,0,0,24.4807,170,0,0,0,0
675871,409183999,8192,8192,0,87.233,4500,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6426884,0,0,26.8606,170,0,0,0,0
677726,409183999,8192,8192,0,82.486,3672.13,1000,0,0,0,0,0,0,0,12,5259,3,0,6,3,7151676,3783,0,30.853,170,0,0,0,0
681538,409183999,8192,8192,0,84.715,4447.07,1000,0,0,0,0,0,0,0,12,4920,2,0,0,0,6687440,2522,0,14.0346,170,0,0,0,0
683456,409183999,8192,8192,0,84.734,4732.4,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6691200,0,0,27.905,170,0,0,0,0
685637,409183999,8192,8192,0,84.564,5066.68,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983080,0,0,25.6118,170,0,0,0,0
687409,409183999,8192,8192,0,85.026,4751.69,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6720832,0,0,30.3408,170,0,0,0,0
689732,409183999,8192,8192,0,84.836,3901.85,1000,0,0,0,0,0,0,0,12,5010,0,0,0,0,6812848,0,0,23.4612,170,0,0,0,0
691860,409183999,8192,8192,0,80.794,3244.91,1000,0,0,0,0,0,0,0,12,5166,0,0,0,0,7023128,0,0,26.4087,170,0,0,0,0
693490,409183999,8192,8192,0,84.605,3314.29,1000,0,0,0,0,0,0,0,12,4778,26,0,52,26,6496200,32786,0,31.8867,170,0,0,0,0
695259,409183999,8192,8192,0,80.009,4851.07,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7211936,0,0,32.608,170,0,0,0,0
697272,409183999,8192,8192,0,84.979,5117.65,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428388,0,0,25.5416,170,0,0,0,0
699393,409183999,8192,8192,0,80.892,4409.64,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6560452,0,0,24.754,170,0,0,0,0
701434,409183999,8192,8192,0,80.078,3864.41,1000,0,0,0,0,0,0,0,12,5592,0,0,0,0,7603992,0,0,29.798,170,0,0,0,0
703337,409183999,8192,8192,0,81.689,4429.54,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6295008,0,0,26.4599,170,0,0,0,0
705311,409183999,8192,8192,0,80.209,4239.53,1000,0,0,0,0,0,0,0,12,5189,0,0,0,0,7053656,0,0,28.597,170,0,0,0,0
707103,409183999,8192,8192,0,82.528,3183.68,1000,0,0,0,0,0,0,0,12,4795,0,0,0,0,6519132,0,0,29.093,170,0,0,0,0
709954,409183999,8192,8192,0,83.508,3402.07,1000,0,0,0,0,0,0,0,12,4990,22,0,44,22,6782076,27742,0,19.0322,170,0,0,0,0
712073,409183999,8192,8192,0,81.113,4329.12,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885536,0,0,25.9968,170,0,0,0,0
714091,409183999,8192,8192,0,83.762,5233.09,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6787804,0,0,26.9022,170,0,0,0,0
715927,409183999,8192,8192,0,82.457,4901.41,1000,0,0,0,0,0,0,0,12,5297,53,0,118,65,7202040,66833,0,31.3875,170,0,0,0,0
717601,409183999,8192,8192,0,81.584,4595.75,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6656868,0,0,31.8168,170,0,0,0,0
720350,409183999,8192,8192,0,81.054,4363.64,1000,0,0,0,0,0,0,0,12,5071,7,0,14,7,6893740,8827,0,20.0598,170,0,0,0,0
